"Y"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"
"1403"	"no"	0.190242431825027	0.0185714096296579	0.855556529713795	0.130875800736248	0.77569473371841	0.382534439209849	0.791483905399218	0.562888923566788	0.00594109948724508	0.873723190277815	0.394501238362864	0.0707977595739067	0.69319928297773	0.534233921440318
"1404"	"no"	0.823493050644174	0.681274294154719	0.280930764973164	0.452515927609056	0.14630890567787	0.709363506641239	0.130036320071667	0.573503623250872	0.227344005601481	0.874821598874405	0.0391398530919105	0.497407827759162	0.488483330933377	0.561016836203635
"1405"	"no"	0.391913622384891	0.509403879754245	0.547538226703182	0.639529224019498	0.214536423329264	0.817267526173964	0.37441248819232	0.616634408012033	0.446023490279913	0.432878900784999	0.240700509864837	0.533085024217144	0.014745042193681	0.619376314105466
"1406"	"no"	0.200690997531638	0.819809135515243	0.535013067070395	0.497503835475072	0.0892957902979106	0.664303560275584	0.248505573021248	0.697468809783459	0.716058983933181	0.0380615964531898	0.92357922019437	0.424040770856664	0.990243917098269	0.137919193366542
"1407"	"no"	0.357140985317528	0.908211254281923	0.339903568616137	0.410668408265337	0.519338775193319	0.247061465866864	0.487844289047644	0.162694099359214	0.968353874515742	0.992329178610817	0.8602442110423	0.145775414071977	0.758697494864464	0.764202207094058
"1408"	"yes"	0.73851236817427	0.830520302755758	0.687246937770396	0.172333470312878	0.984516515862197	0.277724292362109	0.11741791293025	0.660186367342249	0.976681207772344	0.975445760879666	0.745766164269298	0.0946376544889063	0.152517025358975	0.743733491981402
"1409"	"yes"	0.917291729943827	0.922627899330109	0.926184953190386	0.317758338525891	0.375213775318116	0.0916000709403306	0.710910021327436	0.244658619165421	0.481536753941327	0.397313948255032	0.466817918466404	0.393904533237219	0.612008283380419	0.0264500137418509
"1410"	"yes"	0.417416890151799	0.244915538933128	0.467391806887463	0.736841876991093	0.0159052009694278	0.722642253618687	0.283101946581155	0.0767143880948424	0.426801963476464	0.695352195063606	0.503056759480387	0.137905465206131	0.336783396545798	0.12923889211379
"1411"	"no"	0.531150780851021	0.451298685511574	0.166038800496608	0.264925420284271	0.643666112329811	0.386550656985492	0.0777048685122281	0.175527446204796	0.0852939870674163	0.774541843682528	0.789001329336315	0.683257720898837	0.0597882936708629	0.900587418815121
"1412"	"no"	0.42631833977066	0.621298787882552	0.846535934600979	0.150683961808681	0.75317688821815	0.803558432729915	0.389698071405292	0.586602662689984	0.740985072450712	0.384769256226718	0.124530802946538	0.231733844615519	0.26696187723428	0.82280575693585
"1413"	"no"	0.571021237410605	0.457236995222047	0.157496127067134	0.989486288279295	0.43560330523178	0.708204380469397	0.921489113010466	0.200807875255123	0.38296177610755	0.0327865979634225	0.105677641462535	0.830221563577652	0.377714182715863	0.940725585445762
"1414"	"no"	0.504734734306112	0.116874009836465	0.222319477237761	0.587080890545622	0.0020620608702302	0.12484563793987	0.314390142448246	0.227905054111034	0.225041366415098	0.607225970365107	0.48868821724318	0.00292121502570808	0.987552700331435	0.915065115783364
"1415"	"no"	0.283476687502116	0.794077128171921	0.612401288468391	0.924555835081264	0.877005984541029	0.339548394549638	0.495459842728451	0.625528285745531	0.0140208532102406	0.804082431830466	0.144526427844539	0.604630580870435	0.723760623717681	0.457865326898172
"1416"	"yes"	0.0432901226449758	0.990587789565325	0.784256106009707	0.510185544611886	0.284354594768956	0.28935700468719	0.864991914480925	0.698045787401497	0.871741939103231	0.800198978977278	0.141529158456251	0.252644932130352	0.653608651133254	0.705247902311385
"1417"	"no"	0.875123213045299	0.109514169860631	0.729885157197714	0.581277034711093	0.450861871708184	0.271829831646755	0.699385642306879	0.953913256293163	0.00100819673389196	0.119161424227059	0.402708373498172	0.535939950495958	0.261961142998189	0.180256565101445
"1418"	"yes"	0.378317151451483	0.0303006637841463	0.712844121269882	0.85799519973807	0.238836712902412	0.958017223281786	0.0835535391233861	0.408644176321104	0.524258982622996	0.332575989887118	0.430917524732649	0.306689275195822	0.70523280929774	0.596132441889495
"1419"	"no"	0.373373969225213	0.744715941371396	0.557608291041106	0.746043764287606	0.833676573587582	0.359708340838552	0.991594363702461	0.231538773747161	0.892233139602467	0.186518480535597	0.244930506218225	0.128776123281568	0.83731904742308	0.780033685965464
"1420"	"yes"	0.258713230490685	0.557070303009823	0.575969604309648	0.306402254849672	0.799393860856071	0.489746717037633	0.448028387967497	0.579510757233948	0.0235836927313358	0.290009391028434	0.971197568345815	0.164918094407767	0.738909043837339	0.206106974976137
"1421"	"no"	0.674331867368892	0.32010635221377	0.79295463534072	0.351947993738577	0.391668572323397	0.00953186815604568	0.361613804241642	0.491230779793113	0.935642072930932	0.858804662013426	0.228360015433282	0.645281473640352	0.28262366168201	0.992183902068064
"1422"	"no"	0.270389543613419	0.747263585217297	0.811311616096646	0.442144635133445	0.354194046463817	0.522899962728843	0.275205909274518	0.101525722071528	0.972538268193603	0.191399463452399	0.0188690314535052	0.457235344452783	0.390715883579105	0.981294203083962
"1423"	"yes"	0.443854434648529	0.279531385516748	0.674566994421184	0.556397324893624	0.728580018505454	0.402143908664584	0.242316609947011	0.947263182373717	0.889269425300881	0.278502294095233	0.355424347566441	0.894581406377256	0.568276574136689	0.408424961613491
"1424"	"no"	0.613082534633577	0.472754152258858	0.631955083226785	0.962471822975203	0.62874779291451	0.451068711234257	0.758533067069948	0.878461846150458	0.0484961359761655	0.995082465931773	0.94383262260817	0.217330534942448	0.321623293682933	0.163564165821299
"1425"	"no"	0.0124529448803514	0.212537588784471	0.05362966703251	0.452270326670259	0.72142386273481	0.801531408913434	0.289668632671237	0.306965640047565	0.995907864067703	0.0782891174312681	0.957039624685422	0.943288214737549	0.403896318981424	0.316258818143979
"1426"	"no"	0.62525376258418	0.611871911911294	0.772541261510924	0.0188047529663891	0.15817708382383	0.690854716813192	0.216870540753007	0.317039807559922	0.825092741288245	0.814963099779561	0.959487687796354	0.820988264400512	0.301005672896281	0.688826883211732
"1427"	"yes"	0.82057844591327	0.146316900849342	0.725510442163795	0.68298425944522	0.568041471997276	0.990865752566606	0.711682592052966	0.415230413433164	0.999540843768045	0.98181964061223	0.498301729559898	0.297700539464131	0.763376043178141	0.136581578291953
"1428"	"no"	0.922771107638255	0.143237511161715	0.476594206411391	0.408475143136457	0.123691553017125	0.648265102412552	0.443931277375668	0.733558363514021	0.771792545216158	0.496407608734444	0.908326582983136	0.377527695149183	0.815559825394303	0.832292502047494
"1429"	"no"	0.205464224331081	0.275825679302216	0.541195336729288	0.733434736030176	0.385556578170508	0.0522764883935452	0.491153436014429	0.199513481464237	0.444507512729615	0.219156512059271	0.938971375348046	0.880071807652712	0.211615667911246	0.788793653715402
"1430"	"no"	0.4493792289868	0.215707903727889	0.696856148075312	0.0969936323817819	0.219144459813833	0.950264170067385	0.538648383226246	0.596879936754704	0.802826317027211	0.384782362962142	0.926225775154307	0.701480055926368	0.366608578478917	0.932713486254215
"1431"	"no"	0.0114790832158178	0.446164461551234	0.112341196276248	0.327552506001666	0.547073781723157	0.415332733886316	0.768971088342369	0.689642018871382	0.292036671191454	0.677585406927392	0.0431963803712279	0.934203568147495	0.141147832851857	0.865776727441698
"1432"	"no"	0.773891849908978	0.532644637860358	0.705348456976935	0.79049786599353	0.0848012957721949	0.38274899777025	0.427274987800047	0.461584926350042	0.0221435164567083	0.622685286449268	0.606077029136941	0.67889592028223	0.194732737960294	0.557506015291438
"1433"	"no"	0.512517141643912	0.315925395814702	0.146639395970851	0.708094399655238	0.0261404744815081	0.682523770025	0.43260169099085	0.834563457639888	0.508751053130254	0.512922927504405	0.580421515973285	0.478549535386264	0.161825690185651	0.200078376336023
"1434"	"no"	0.25946592236869	0.0933170723728836	0.62286544800736	0.0270032808184624	0.12966842064634	0.803322093561292	0.246112806955352	0.524869672255591	0.72910511912778	0.0592326929327101	0.170996160479262	0.435745041118935	0.98740761494264	0.223479630891234
"1435"	"no"	0.414472183212638	0.0291504990309477	0.369750754442066	0.78693719371222	0.881818589987233	0.280515750171617	0.278708917554468	0.206487756688148	0.0072277660947293	0.724221298238263	0.920959861949086	0.328186867525801	0.533559727948159	0.757025827886537
"1436"	"no"	0.0664274306036532	0.640509785851464	0.61622224515304	0.981043301988393	0.495248587336391	0.377226408105344	0.407952401321381	0.459900136105716	0.913669505855069	0.506939760874957	0.828881991561502	0.250963594997302	0.973896381445229	0.845936516532674
"1437"	"yes"	0.761459792265669	0.659674354363233	0.606312805321068	0.749124142341316	0.969983755378053	0.0432012679520994	0.151451855432242	0.0866851133760065	0.929867403581738	0.874772686744109	0.94130199868232	0.500153907574713	0.822993627516553	0.638875504024327
"1438"	"yes"	0.329382627038285	0.669293573591858	0.502682683058083	0.811794644454494	0.367945073638111	0.441328740678728	0.45971118262969	0.446469709742814	0.792843174189329	0.787403825903311	0.165178996045142	0.8645189111121	0.250414135167375	0.220604724949226
"1439"	"yes"	0.776635356480256	0.0854164003394544	0.405063927173615	0.273617589380592	0.550637377193198	0.233729603467509	0.59095710539259	0.33872206020169	0.44316808343865	0.911572108510882	0.787994443904608	0.0228360774926841	0.298411255469546	0.455821402836591
"1440"	"no"	0.911285923328251	0.971518761012703	0.375265824142843	0.387637068284675	0.564778915373608	0.799861261388287	0.785986059578136	0.323913790984079	0.120033256243914	0.612971591064706	0.376449638046324	0.700830837478861	0.306213795207441	0.290832029189914
"1441"	"yes"	0.536950597306713	0.979650244349614	0.196495369076729	0.836961138993502	0.600353967165574	0.565907896263525	0.233424850972369	0.693354895804077	0.0523440763354301	0.802003449527547	0.565802270313725	0.897137675667182	0.445031984010711	0.712655013427138
"1442"	"yes"	0.869673374341801	0.897350335726514	0.885525844059885	0.90083788591437	0.927859120070934	0.0272654055152088	0.207194092916325	0.862466485006735	0.0394547351170331	0.28749159630388	0.767779886722565	0.119596823351458	0.502783266361803	0.220969240181148
"1443"	"no"	0.0817028451710939	0.875070091802627	0.7643639058806	0.504578711465001	0.166048584505916	0.221530127804726	0.275650089140981	0.954128707526252	0.769878376973793	0.0180001226253808	0.634242778643966	0.14778097695671	0.861108203884214	0.824859427753836
"1444"	"no"	0.752264517126605	0.766682511428371	0.193113669753075	0.621789045166224	0.760643356945366	0.690829642582685	0.441843146923929	0.174763945164159	0.731604069238529	0.712351171765476	0.577310651307926	0.781851965701208	0.956426047720015	0.613256010226905
"1445"	"no"	0.0418571163900197	0.36127215786837	0.501789371948689	0.0223359304945916	0.772581311874092	0.454076778609306	0.22588127409108	0.164847680367529	0.657950646942481	0.43140098080039	0.630022688303143	0.526921799173579	0.6067357189022	0.142593469237909
"1446"	"yes"	0.554831045679748	0.557971542701125	0.799689563689753	0.521085927495733	0.954814219847322	0.164566733175889	0.271946478867903	0.153048566542566	0.217331333784387	0.855340567417443	0.996043410385028	0.248844402376562	0.0760979682672769	0.747559512266889
"1447"	"yes"	0.721655319444835	0.442142746644095	0.0219519610982388	0.152049271622673	0.836075124563649	0.517830754397437	0.162257789634168	0.639136021025479	0.00764483795501292	0.457714054500684	0.565050262026489	0.852073985384777	0.414328642189503	0.589322112035006
"1448"	"yes"	0.418248297879472	0.484884814359248	0.808210169896483	0.296020841924474	0.341914024669677	0.589432547800243	0.0630599875003099	0.68091876921244	0.304717934690416	0.999431691598147	0.612999860430136	0.377515133703128	0.727584083331749	0.508602140471339
"1449"	"no"	0.993576068431139	0.668828709283844	0.520444995258003	0.415422750869766	0.65863578999415	0.354315199423581	0.980292795458809	0.482693372992799	0.056847169296816	0.562120412476361	0.598145224153996	0.769929074449465	0.868048383155838	0.191922002006322
"1450"	"yes"	0.0251834497321397	0.101004600757733	0.805109003325924	0.23261587228626	0.448373627848923	0.214528936194256	0.97354996483773	0.0288365532178432	0.949992082081735	0.560825973050669	0.436139690922573	0.271382135339081	0.675031680846587	0.228007062105462
"1451"	"no"	0.699146693106741	0.860133758746088	0.726432067342103	0.0889408369548619	0.533749512629583	0.95744908018969	0.270612057298422	0.208826543530449	0.132936906768009	0.812967576319352	0.499072747305036	0.946641442831606	0.179584129014984	0.105270707746968
"1452"	"no"	0.622195181436837	0.373279440449551	0.668308631982654	0.19495621137321	0.903819557046518	0.0786574552766979	0.960016140714288	0.36582025536336	0.0438664751127362	0.219712202670053	0.56466193520464	0.503303130622953	0.509775608778	0.951988690765575
"1453"	"yes"	0.609785055276006	0.738917039940134	0.965751291718334	0.43122119246982	0.554060903377831	0.915274948580191	0.478855551918969	0.52665959764272	0.875450035557151	0.811804342549294	0.0689708916470408	0.959816941292956	0.868185403756797	0.788471860578284
"1454"	"no"	0.958909946028143	0.222777076298371	0.64425934269093	0.784813346108422	0.557024308713153	0.151232465635985	0.0049499049782753	0.733222964918241	0.0450219195336103	0.513768125325441	0.317712932825089	0.506909470306709	0.020857852185145	0.55048425286077
"1455"	"no"	0.0680410931818187	0.464000398991629	0.325745613779873	0.440595479914919	0.606104523874819	0.122448194539174	0.558439237065613	0.159571051830426	0.77039104886353	0.14659688458778	0.448460974963382	0.286741236457601	0.0647926197852939	0.412373247789219
"1456"	"no"	0.545794531702995	0.289365714648739	0.277756319846958	0.254602565662935	0.436549310106784	0.730072805425152	0.631330910371616	0.0768805793486536	0.0663230724167079	0.16131026786752	0.181530221132562	0.723604060942307	0.00463204481638968	0.946131848031655
"1457"	"no"	0.133559173671529	0.367354547604918	0.446210657712072	0.224787652026862	0.306657451903448	0.749000666895881	0.316118340240791	0.680856103077531	0.338839772855863	0.0647745216265321	0.496636704076082	0.491202942095697	0.753673327853903	0.22086263820529
"1458"	"yes"	0.992841549683362	0.240726495860144	0.966617925092578	0.512459962163121	0.543437221087515	0.366157945943996	0.401528553105891	0.625767908990383	0.98643285036087	0.602720537921414	0.10389661649242	0.864020188106224	0.856830236501992	0.558300022035837
"1459"	"no"	0.379747663391754	0.837350658373907	0.521579430671409	0.411361216800287	0.951376693090424	0.542648246046156	0.474536866880953	0.370535346446559	0.398511595791206	0.697388461325318	0.643863611388952	0.465364811010659	0.483147962251678	0.354155705543235
"1460"	"no"	0.274324411991984	0.57979888911359	0.90108009125106	0.818189665675163	0.678241021931171	0.665212047053501	0.678721641888842	0.52464289474301	0.607931938488036	0.653851327020675	0.087336637545377	0.515746165066957	0.310288962442428	0.158190461574122
"1461"	"yes"	0.465701277833432	0.635495620314032	0.631203974364325	0.56485763983801	0.479930273955688	0.170929369749501	0.241371131269261	0.443881327984855	0.105926597723737	0.581873807124794	0.569337286986411	0.948715504491702	0.938505254453048	0.0700180227868259
"1462"	"yes"	0.472225897014141	0.332797505659983	0.397738598054275	0.0759859280660748	0.307343440828845	0.00211944873444736	0.380994566483423	0.53840927942656	0.58973648189567	0.0379912757780403	0.31783277192153	0.167580232722685	0.886362774763256	0.793939989292994
"1463"	"no"	0.393242293037474	0.788366806227714	0.584805235033855	0.29736642818898	0.652249023551121	0.501049546757713	0.343002223409712	0.678298170678318	0.224973460193723	0.696118801133707	0.986516769742593	0.239831756567582	0.203602956607938	0.704456408275291
"1464"	"yes"	0.771252848440781	0.99494607001543	0.671554249711335	0.338825966231525	0.525191446766257	0.416856773663312	0.0457389038056135	0.873175534186885	0.871133694658056	0.55440694722347	0.737713348586112	0.846058001741767	0.484154259320349	0.709552936488762
"1465"	"no"	0.501928105950356	0.532145092729479	0.812802703585476	0.166304094484076	0.794458125485107	0.0609321219380945	0.00512703857384622	0.789162946399301	0.369670077227056	0.108998726820573	0.999289898201823	0.227197718806565	0.34417449706234	0.399739999324083
"1466"	"no"	0.294500982621685	0.0997803357895464	0.916657807538286	0.20950097986497	0.381816462613642	0.120727304369211	0.80468713119626	0.184761627577245	0.536846084985882	0.695183305768296	0.968662743223831	0.701252323109657	0.345317461527884	0.152364902896807
"1467"	"yes"	0.099002675851807	0.320335599826649	0.589161523617804	0.854556913021952	0.467727806186303	0.844859712291509	0.205955259501934	0.66831335099414	0.534553807228804	0.605585074983537	0.414495171513408	0.540732990484685	0.197288305265829	0.323166952701285
"1468"	"no"	0.561411698814481	0.297309766057879	0.15675420477055	0.673864518292248	0.264604246942326	0.944293420296162	0.286131880246103	0.590089866891503	0.948894726578146	0.291681991657242	0.229594613192603	0.157864568987861	0.916052571963519	0.584852166706696
"1469"	"no"	0.911404525395483	0.704877111827955	0.41082508652471	0.298328641802073	0.258020014967769	0.270028373226523	0.668226046022028	0.165250067133456	0.10582298762165	0.278420819202438	0.491140494821593	0.843085271539167	0.454816252924502	0.804435131372884
"1470"	"no"	0.243734900373966	0.339043951127678	0.819721170235425	0.672666417434812	0.0181928239762783	0.276062859687954	0.924712852574885	0.872952743200585	0.993091569282115	0.320351649541408	0.408189097419381	0.687601353041828	0.65020835865289	0.108035065466538
"1471"	"no"	0.707718540681526	0.970723236910999	0.668329493608326	0.657726902281865	0.953774256631732	0.585156885441393	0.665971161331981	0.799151316983625	0.563658835366368	0.47953785979189	0.823630696628243	0.31706054112874	0.413708020467311	0.274073633598164
"1472"	"no"	0.0977556968573481	0.438190971501172	0.392079370794818	0.661245797760785	0.516244706930593	0.984697623876855	0.463870767969638	0.42069531022571	0.214319251710549	0.638372199842706	0.172927353065461	0.556605632882565	0.321559244534001	0.00780061632394791
"1473"	"no"	0.960681354394183	0.0115306503139436	0.0183469755575061	0.25099508324638	0.380954107968137	0.888413721462712	0.0420283942949027	0.0848931870423257	0.858409359818324	0.663973037153482	0.501855232520029	0.254807320423424	0.700471718562767	0.306156022707
"1474"	"no"	0.197975904447958	0.540706554893404	0.0269014856312424	0.118341550929472	0.549679686781019	0.338809113251045	0.757775794481859	0.333139880560338	0.148266321280971	0.462828659452498	0.753968918230385	0.0808371400926262	0.210351276211441	0.28349455841817
"1475"	"no"	0.336673679295927	0.00570264644920826	0.646710816305131	0.638800642220303	0.112383672734722	0.783466256922111	0.19048037705943	0.647692385362461	0.533079855376855	0.438027950469404	0.694070395547897	0.0528905261307955	0.391460967482999	0.498523129150271
"1476"	"no"	0.934845682233572	0.165967210428789	0.342186871916056	0.198234464041889	0.162480684462935	0.956289154244587	0.39048940432258	0.33975023124367	0.650851820129901	0.142562547931448	0.830691929440945	0.0141143568325788	0.358547091018409	0.425041035050526
"1477"	"no"	0.545989513862878	0.10677281813696	0.871127957478166	0.834779607364908	0.81531916023232	0.155933103756979	0.666969824582338	0.173510579857975	0.387890869285911	0.931581755867228	0.453346703201532	0.303721271455288	0.829058925854042	0.00298757897689939
"1478"	"no"	0.844515830511227	0.722997040022165	0.088327658129856	0.137287314515561	0.29947977559641	0.0293315306771547	0.72637575189583	0.907835392979905	0.49268558784388	0.376159278675914	0.691716245608404	0.397467051167041	0.314729464938864	0.842154277954251
"1479"	"no"	0.23452310054563	0.505553509574383	0.967774394201115	0.791216576006263	0.243356172228232	0.362781014060602	0.691291941795498	0.343325216090307	0.680543567519635	0.635976094286889	0.410123878158629	0.21374852093868	0.848859485937282	0.247626808704808
"1480"	"no"	0.830649384995922	0.830357031431049	0.0800355370156467	0.287502316525206	0.772660786285996	0.848086461657658	0.633033346151933	0.392431739484891	0.832580077694729	0.842002772958949	0.286807779222727	0.295429106103256	0.886616330826655	0.650068209273741
"1481"	"yes"	0.242026783293113	0.354864299762994	0.159410725580528	0.742876136675477	0.331144764553756	0.957489766879007	0.844319990603253	0.668745632749051	0.174555355450138	0.404030201025307	0.646309074480087	0.130013606045395	0.416461594169959	0.352896150201559
"1482"	"yes"	0.673023998271674	0.092733388999477	0.369977869559079	0.284411609172821	0.240038072457537	0.432408579625189	0.929757259786129	0.26088110008277	0.576878762803972	0.894320658640936	0.423232660163194	0.737146402243525	0.980684662703425	0.484814280178398
"1483"	"no"	0.768405332462862	0.706921397475526	0.191258795093745	0.883220347575843	0.0714563752990216	0.348676487104967	0.0925392855424434	0.651453188387677	0.428624113555998	0.885544282384217	0.429902677889913	0.121579278260469	0.7835071249865	0.695838070707396
"1484"	"no"	0.158524585189298	0.929455330362543	0.127416829345748	0.0777893010526896	0.79143430176191	0.285595677560195	0.769759379792958	0.437712251674384	0.823422450805083	0.0903121859300882	0.863911912310869	0.63180604018271	0.815443504601717	0.0879531570244581
"1485"	"no"	0.829157018801197	0.0550940849352628	0.443355393595994	0.844414595747367	0.209470943547785	0.737572278361768	0.0345803997479379	0.388798399828374	0.448881519725546	0.176638430217281	0.226453800220042	0.0497566624544561	0.332406767178327	0.912204748950899
"1486"	"yes"	0.714789496967569	0.78336559352465	0.441639927681535	0.0831599556840956	0.385084809036925	0.750150175532326	0.852773524820805	0.983389965258539	0.965788910863921	0.305773283354938	0.345867050811648	0.108295917045325	0.445298963226378	0.947629212867469
"1487"	"yes"	0.614974583499134	0.24077464430593	0.590984778944403	0.557164565427229	0.481341345701367	0.965793960960582	0.1930278504733	0.997793955961242	0.435632748296484	0.0850911315064877	0.247774882474914	0.80537341046147	0.00731500727124512	0.734143791953102
"1488"	"no"	0.984933209605515	0.34704008908011	0.263837137026712	0.069308458128944	0.0879781162366271	0.85843917238526	0.337037873920053	0.631371531868353	0.160101677058265	0.299964744132012	0.640324364881963	0.967190692201257	0.860500729642808	0.0884696699213237
"1489"	"no"	0.192389689618722	0.382308858679608	0.00349909160286188	0.963840928860009	0.944773834198713	0.65981751633808	0.464166076853871	0.632705665193498	0.126213780837134	0.630284911487252	0.993979413993657	0.741083950968459	0.730509886052459	0.0570208714343607
"1490"	"no"	0.222655459772795	0.366282026050612	0.248817175859585	0.285108719253913	0.964324060361832	0.824770914623514	0.735997667303309	0.0357693952973932	0.152260810136795	0.403938034316525	0.320286300498992	0.705707591259852	0.0969478792976588	0.572766223922372
"1491"	"no"	0.345016551436856	0.323490009643137	0.140268374234438	0.824844727525488	0.109157300321385	0.452584639424458	0.393416845239699	0.691382705466822	0.753655397100374	0.944061972666532	0.259623209014535	0.871245174668729	0.575303887017071	0.606183257885277
"1492"	"no"	0.991525353165343	0.641625460702926	0.905512468656525	0.942783361533657	0.0770351584069431	0.483901488827541	0.511247791349888	0.192912705941126	0.696607796708122	0.0227363021112978	0.506285888608545	0.231335057644174	0.729153582360595	0.742402222706005
"1493"	"yes"	0.542002367787063	0.546146541601047	0.894591316580772	0.915076789911836	0.380543611012399	0.274385947501287	0.187890048837289	0.237179942196235	0.723931045737118	0.295052741654217	0.72118371957913	0.544303245609626	0.551098170457408	0.537098644068465
"1494"	"no"	0.287014766363427	0.67127178190276	0.126895364606753	0.997102851280943	0.236819550627843	0.0195493379142135	0.00194534775801003	0.315238646231592	0.53714157268405	0.883444391889498	0.276231217198074	0.947892055381089	0.628913151565939	0.35545378527604
"1495"	"no"	0.569100752705708	0.68418877501972	0.377764167264104	0.0926704755984247	0.128039036644623	0.65567562985234	0.925848617916927	0.476915832608938	0.404095785925165	0.209349618293345	0.898500414099544	0.97247150936164	0.928014795761555	0.949543028138578
"1496"	"no"	0.777278020977974	0.664020946249366	0.189401994459331	0.0511398629751056	0.0754595003090799	0.829437447478995	0.644366414519027	0.976356971776113	0.658406308619305	0.215747097274289	0.112472982844338	0.685908956918865	0.108292761491612	0.543748762924224
"1497"	"yes"	0.137488640844822	0.247536530951038	0.950245956191793	0.103202536702156	0.477493432583287	0.746867495821789	0.848036849871278	0.0517921559512615	0.509389770450071	0.830871586455032	0.736182438209653	0.6534137732815	0.284614914329723	0.553529420401901
"1498"	"no"	0.687054926995188	0.342490480281413	0.222270372090861	0.742673409869894	0.171559829730541	0.860689227236435	0.220362819265574	0.817374339094386	0.522807713365182	0.875034708529711	0.354488982120529	0.893792125862092	0.0794368814677	0.366021130234003
"1499"	"yes"	0.713642385788262	0.166423931252211	0.771845867158845	0.0616582783404738	0.21444665058516	0.20465105259791	0.573046719189733	0.20516571123153	0.98370622121729	0.992094120709226	0.515469847479835	0.264663768932223	0.9901469333563	0.443679236108437
"1500"	"yes"	0.288050272967666	0.753670846344903	0.384259371552616	0.694106213049963	0.841025460744277	0.0657377052120864	0.727073332760483	0.0651832723524421	0.586648150580004	0.203097437508404	0.321894583990797	0.802145797293633	0.996944434009492	0.388445699820295
"1501"	"yes"	0.0342647938523442	0.05442607216537	0.967415214516222	0.259197759907693	0.872893434483558	0.89066931582056	0.315304683987051	0.577289506560192	0.522006825776771	0.747263298369944	0.991511647589505	0.111637329682708	0.990381125360727	0.0575490733608603
"1502"	"yes"	0.665825553238392	0.220171777298674	0.0580507859122008	0.356291958130896	0.527453771792352	0.907518957508728	0.978511051274836	0.961760720005259	0.143534689676017	0.699800055241212	0.882350520696491	0.520583144854754	0.530570216011256	0.795179039472714
"1503"	"yes"	0.810883085476235	0.137714575743303	0.605554382782429	0.748817926505581	0.286281384993345	0.667274154722691	0.869904154213145	0.700454006437212	0.346138063119724	0.536652895621955	0.688521559117362	0.370411724084988	0.818707415368408	0.383526048390195
"1504"	"no"	0.851095368154347	0.691278759157285	0.00811226549558342	0.561965904897079	0.209907930344343	0.715789412613958	0.522280201083049	0.833316401345655	0.230671698926017	0.123256559949368	0.441078245872632	0.84349198685959	0.830102629028261	0.351454302435741
"1505"	"yes"	0.514371147379279	0.024925553239882	0.677261165110394	0.244632900226861	0.3716960856691	0.995283797616139	0.924557250458747	0.530859497608617	0.971467182971537	0.259691854007542	0.291736129671335	0.54942410485819	0.436751012690365	0.538015360711142
"1506"	"yes"	0.835149739403278	0.871452515013516	0.874031694838777	0.600984612014145	0.852226076647639	0.173646273789927	0.0843772147782147	0.976194099988788	0.250919615151361	0.982146805850789	0.592396257445216	0.0348012843169272	0.571344452910125	0.359995694598183
"1507"	"yes"	0.534958086209372	0.911189388483763	0.978608351200819	0.747120351763442	0.486801669001579	0.803640093188733	0.624255421338603	0.161598976934329	0.632725761039183	0.828121333383024	0.565181333338842	0.436616038903594	0.578292309306562	0.432284846901894
"1508"	"no"	0.193903324427083	0.0512626098934561	0.173780376091599	0.778090760344639	0.817372161662206	0.949676516931504	0.796507233986631	0.630899291951209	0.668284898158163	0.888951709493995	0.409153132000938	0.568150580627844	0.450726159149781	0.693010397255421
"1509"	"yes"	0.843469399027526	0.493143260246143	0.827990690711886	0.484373646089807	0.755372404353693	0.103350225137547	0.901846293825656	0.362136609386653	0.682457486633211	0.960575829260051	0.8776237051934	0.159536786610261	0.878963665105402	0.680204570526257
"1510"	"yes"	0.306846763938665	0.380543932784349	0.236313060624525	0.910618473775685	0.987346615642309	0.464946063933894	0.749242815654725	0.385668626986444	0.698788643116131	0.493234741035849	0.240318134427071	0.31920175650157	0.922664114972576	0.51415973668918
"1511"	"yes"	0.660918545909226	0.251685672905296	0.928954380331561	0.633604049682617	0.931111821671948	0.601743975188583	0.671609283890575	0.671745026251301	0.102739588590339	0.311257715104148	0.761568281101063	0.560407409444451	0.517617254285142	0.274688506266102
"1512"	"no"	0.764151669805869	0.533737569348887	0.0649822298437357	0.0273650260642171	0.138182911323383	0.549946373095736	0.84099304000847	0.716475664870813	0.542714557610452	0.227560038678348	0.265817968407646	0.904689965303987	0.252117185853422	0.47261699847877
"1513"	"yes"	0.753395069623366	0.193871886702254	0.404604388400912	0.607496947748587	0.525260315276682	0.130924769677222	0.386124411830679	0.975979725364596	0.587613924406469	0.360637492267415	0.159799338784069	0.129325800342485	0.958347650244832	0.123111882712692
"1514"	"yes"	0.612378063844517	0.163390586152673	0.376063017640263	0.256591819692403	0.354293659329414	0.609705448383465	0.513219504384324	0.313950187293813	0.522428162861615	0.712193373125046	0.231787590077147	0.846470363438129	0.154275479260832	0.181020902469754
"1515"	"yes"	0.468005591770634	0.63616257510148	0.633898932719603	0.257503938162699	0.84223506366834	0.793450975557789	0.727833257056773	0.555226018885151	0.94589189090766	0.400820598239079	0.771855853963643	0.819024726748466	0.780840609921142	0.566819408675656
